-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/01/2025 in LST
Location: latitude  -6.9953   longitude 110.4183 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 137.6 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2015,3,11,3.44,25.43,27.52,24.07,18.5,90.22,3.67,99.53
2015,3,12,5.18,25.21,27.14,23.97,18.29,90.33,4.57,99.57
2015,3,13,9.25,25.74,28.28,23.86,18.43,88.41,3.23,99.59
2015,3,14,16.94,25.4,27.13,24.21,18.73,91.53,2.42,99.66
2015,3,15,11.0,26.12,29.61,24.09,17.96,84.81,2.41,99.72
2015,3,16,2.44,25.95,28.52,23.75,18.03,85.63,2.8,99.68
2015,3,17,1.89,26.71,30.6,23.16,17.13,78.44,2.03,99.48
2015,3,18,7.3,27.26,30.58,24.54,18.52,81.44,1.49,99.37
2015,3,19,9.74,26.34,27.99,25.06,18.84,86.99,1.41,99.43
2015,3,20,7.47,26.86,30.38,24.18,18.89,84.97,1.99,99.51
2015,3,21,12.58,26.5,29.08,24.21,18.2,83.74,1.71,99.56
2015,3,22,1.23,26.13,28.34,24.64,18.06,84.7,1.47,99.59
2015,3,23,0.04,26.7,29.47,24.33,18.23,82.66,1.34,99.5
2015,3,24,3.57,26.48,28.48,25.05,18.67,85.49,1.55,99.51
2015,3,25,3.65,26.5,29.19,24.53,18.26,83.7,2.05,99.55
2015,3,26,0.65,26.86,30.51,23.72,17.79,80.42,1.66,99.67
2015,3,27,0.19,27.26,30.99,24.53,17.93,79.02,1.78,99.62
2015,3,28,1.26,27.42,30.17,24.9,18.35,79.7,1.52,99.44
2015,3,29,1.01,27.57,30.77,25.0,17.48,75.62,1.18,99.42
2015,3,30,0.18,27.66,30.87,25.24,18.28,78.43,1.37,99.45
2015,3,31,12.39,27.56,30.0,25.65,19.36,83.24,1.15,99.43
2015,4,1,59.9,26.91,29.16,25.21,19.76,88.13,2.14,99.36
2015,4,2,13.3,26.71,29.0,25.02,19.2,86.63,2.54,99.26
2015,4,3,11.82,27.06,30.25,24.48,17.96,79.87,1.59,99.28
2015,4,4,2.73,27.15,30.49,24.1,18.34,80.99,1.72,99.25
2015,4,5,3.1,26.85,29.58,24.33,19.28,86.27,2.27,99.22
2015,4,6,2.26,26.18,28.15,24.6,19.24,89.42,2.02,99.25
2015,4,7,4.77,25.69,27.95,23.65,17.97,86.33,1.95,99.39
2015,4,8,0.57,26.48,29.93,23.33,17.63,81.09,1.58,99.38
2015,4,9,0.08,27.38,31.16,24.23,17.67,77.24,1.58,99.4
2015,4,10,1.6,27.7,31.3,24.47,18.44,78.93,1.76,99.42
2015,4,11,5.73,27.51,30.11,25.56,18.93,81.78,1.16,99.49
2015,4,12,14.8,26.32,28.6,25.01,18.91,87.55,1.96,99.59
2015,4,13,20.33,25.52,27.2,24.25,17.68,85.83,2.18,99.55
2015,4,14,15.14,26.43,28.73,24.24,17.37,79.91,0.76,99.49
2015,4,15,18.88,25.75,26.98,24.58,18.55,88.58,1.43,99.52
2015,4,16,2.17,26.32,28.4,24.68,17.83,82.67,1.35,99.61
2015,4,17,2.48,26.41,28.73,24.76,18.31,84.22,1.87,99.51
2015,4,18,3.07,26.86,29.72,24.47,18.48,82.9,1.08,99.45
2015,4,19,2.35,27.19,30.14,24.4,18.3,80.78,1.48,99.47
2015,4,20,2.29,26.56,29.05,25.06,18.54,84.57,1.5,99.44
2015,4,21,1.1,26.37,28.87,25.16,18.39,84.88,1.92,99.4
2015,4,22,1.19,26.09,28.55,24.26,18.39,86.16,2.21,99.42
2015,4,23,9.48,25.81,28.57,24.04,18.29,87.28,3.41,99.44
2015,4,24,14.83,25.62,27.34,24.52,18.77,90.34,3.88,99.41
2015,4,25,22.47,25.22,27.2,23.34,17.28,85.39,2.89,99.45
2015,4,26,4.45,25.87,28.55,23.34,17.51,83.29,1.64,99.46
2015,4,27,10.14,25.87,27.82,24.15,18.61,88.3,1.58,99.44
2015,4,28,3.25,26.04,28.88,24.25,18.09,85.35,1.93,99.43
2015,4,29,17.27,26.07,28.26,24.17,18.86,88.43,2.22,99.43
2015,4,30,21.85,26.35,28.84,24.68,19.59,90.29,2.89,99.42
2015,5,1,38.74,26.24,30.03,22.52,17.17,80.38,1.68,99.48
2015,5,2,9.52,25.81,27.78,24.25,18.37,87.6,1.11,99.52
2015,5,3,5.87,25.72,27.71,23.67,17.07,82.08,1.42,99.61
2015,5,4,40.42,25.36,27.17,23.89,17.47,85.64,1.41,99.59
2015,5,5,1.23,26.04,29.25,23.5,17.95,84.62,2.34,99.42
2015,5,6,12.98,26.26,29.41,24.01,18.82,87.45,2.68,99.41
2015,5,7,0.71,25.94,29.62,22.88,17.48,83.27,3.39,99.51
2015,5,8,0.08,25.5,29.5,22.11,16.99,83.15,3.51,99.44
2015,5,9,0.26,25.83,29.78,22.41,17.51,83.85,2.98,99.43
2015,5,10,1.03,26.15,30.0,22.61,18.02,84.6,3.16,99.43
2015,5,11,0.67,26.41,30.14,22.88,18.52,85.64,3.32,99.48
2015,5,12,0.41,27.23,30.87,24.18,19.61,86.31,3.13,99.42
2015,5,13,0.43,26.78,29.79,24.46,19.47,87.9,2.75,99.47
2015,5,14,0.44,26.53,29.07,24.81,19.62,89.65,2.94,99.51
2015,5,15,1.26,26.68,30.24,23.95,18.82,85.88,3.17,99.61
2015,5,16,0.62,26.18,29.89,23.29,17.96,84.43,2.75,99.56
2015,5,17,0.04,25.56,29.65,22.37,16.95,82.74,2.87,99.47
2015,5,18,0.02,24.83,29.41,20.69,15.81,81.02,2.94,99.58
2015,5,19,0.0,24.77,29.53,20.38,15.91,81.72,3.0,99.61
2015,5,20,0.0,24.59,29.34,20.33,15.34,79.73,3.08,99.65
2015,5,21,0.0,24.66,29.45,19.96,15.55,80.45,2.8,99.64
2015,5,22,0.0,25.36,29.78,21.19,16.35,81.15,2.71,99.66
2015,5,23,0.27,26.04,30.43,21.98,17.42,82.66,2.75,99.57
2015,5,24,0.81,26.25,30.05,23.02,17.83,83.47,2.42,99.58
2015,5,25,1.31,26.3,29.84,23.21,18.31,85.33,2.56,99.6
2015,5,26,3.91,26.37,29.85,23.82,18.45,85.65,2.8,99.63
2015,5,27,2.66,26.44,29.96,23.36,18.44,85.26,2.31,99.53
2015,5,28,1.58,26.43,30.05,23.42,18.49,85.45,2.81,99.49
2015,5,29,0.14,26.5,30.68,22.59,17.7,81.97,2.82,99.58
2015,5,30,0.42,26.52,30.35,23.4,18.21,83.8,3.72,99.54
2015,5,31,3.76,26.44,29.89,23.43,18.67,85.95,2.9,99.34
2015,6,1,1.7,26.65,30.07,24.06,18.59,84.71,2.67,99.37
2015,6,2,0.32,26.41,29.74,23.24,18.07,83.67,2.47,99.46
2015,6,3,2.19,26.5,29.71,24.0,18.5,85.02,2.48,99.47
2015,6,4,0.89,26.57,30.17,23.88,18.6,85.16,3.71,99.39
2015,6,5,0.02,26.77,30.9,23.28,18.31,83.13,3.64,99.3
2015,6,6,0.56,26.85,30.75,23.59,18.31,82.59,3.44,99.32
2015,6,7,0.59,26.34,29.4,24.22,18.83,87.13,3.28,99.38
2015,6,8,0.42,26.5,29.31,24.25,18.66,85.74,2.45,99.39
2015,6,9,14.24,25.73,27.59,24.29,18.56,88.89,1.9,99.51
2015,6,10,4.09,26.09,29.18,23.49,17.95,84.51,2.03,99.47
2015,6,11,0.73,26.33,30.2,22.92,17.73,82.47,2.43,99.44
2015,6,12,0.03,25.59,29.98,21.45,16.59,81.03,2.93,99.43
2015,6,13,0.03,25.66,30.09,21.75,16.54,80.54,2.98,99.43
2015,6,14,25.91,25.36,29.89,21.69,16.41,81.26,3.13,99.42
2015,6,15,9.89,24.88,29.25,21.22,15.8,80.5,2.76,99.43
2015,6,16,0.0,24.54,29.01,20.2,14.99,78.05,3.0,99.46
2015,6,17,0.0,25.24,29.53,21.34,16.37,81.37,2.41,99.37
2015,6,18,0.01,25.67,30.09,22.2,16.6,80.71,3.06,99.4
2015,6,19,0.0,25.08,29.74,21.41,16.23,81.92,3.72,99.56
2015,6,20,0.0,25.29,29.87,21.24,16.29,80.94,3.12,99.5
2015,6,21,0.0,25.55,29.75,22.33,16.68,81.57,3.8,99.58
2015,6,22,0.0,24.93,29.48,21.41,15.95,81.24,3.55,99.6
2015,6,23,0.0,24.53,29.44,20.69,15.02,78.74,3.84,99.68
2015,6,24,0.0,24.41,29.3,20.2,14.59,77.47,3.3,99.7
2015,6,25,0.0,24.98,29.83,20.3,15.34,78.4,2.81,99.68
2015,6,26,0.0,25.81,30.43,21.66,16.64,80.36,3.18,99.63
2015,6,27,0.0,26.0,30.64,22.28,16.78,80.29,3.4,99.77
2015,6,28,0.0,25.94,30.49,21.62,16.05,77.55,2.9,99.87
2015,6,29,0.0,25.43,30.18,21.84,15.38,76.65,3.39,99.9
2015,6,30,0.0,25.44,30.25,20.65,15.08,75.4,2.73,99.79
2015,7,1,0.0,25.47,29.8,21.28,15.02,74.62,2.51,99.8
2015,7,2,0.02,24.84,29.76,20.92,14.58,75.16,3.63,99.77
2015,7,3,0.0,25.12,29.83,20.67,14.36,73.16,2.95,99.65
2015,7,4,0.0,24.74,29.99,20.37,13.82,72.21,2.96,99.66
2015,7,5,0.0,25.7,30.85,20.65,14.42,71.43,2.26,99.58
2015,7,6,0.0,25.93,30.87,22.01,14.97,72.43,2.44,99.47
2015,7,7,0.0,25.75,30.92,21.3,15.27,74.69,3.09,99.46
2015,7,8,0.01,25.7,30.88,21.45,15.16,74.23,3.06,99.49
2015,7,9,0.01,25.38,30.29,21.44,14.69,73.18,2.85,99.52
2015,7,10,0.01,25.52,30.37,21.06,14.41,71.39,3.02,99.54
2015,7,11,0.05,26.11,31.67,21.35,14.98,71.92,2.89,99.56
2015,7,12,0.05,26.41,31.66,21.94,16.34,76.69,3.81,99.46
2015,7,13,0.14,27.21,32.72,22.64,16.86,76.01,4.48,99.37
2015,7,14,0.07,27.06,32.27,22.74,16.85,76.43,3.62,99.35
2015,7,15,0.08,26.94,32.47,22.91,16.4,75.33,3.76,99.39
2015,7,16,0.07,26.12,32.12,22.25,15.53,75.27,4.12,99.46
2015,7,17,0.01,26.25,32.51,20.88,14.94,72.52,3.24,99.54
2015,7,18,0.01,26.86,33.0,21.84,15.4,71.78,3.14,99.53
2015,7,19,0.01,26.38,32.92,21.01,14.9,71.74,3.27,99.45
2015,7,20,0.04,26.81,32.68,22.12,15.64,72.69,2.57,99.53
2015,7,21,0.0,26.84,32.85,21.8,15.36,71.43,2.94,99.66
2015,7,22,0.0,26.82,32.59,22.37,15.11,70.43,2.77,99.75
2015,7,23,0.0,26.8,33.08,21.83,15.16,70.93,3.28,99.71
2015,7,24,0.01,27.16,33.33,22.24,15.47,70.99,2.56,99.68
2015,7,25,0.54,26.92,33.26,21.95,14.89,69.52,2.54,99.68
2015,7,26,0.75,26.54,33.05,21.35,14.77,70.38,2.86,99.71
2015,7,27,0.03,27.0,33.5,21.31,14.72,68.5,3.1,99.74
2015,7,28,0.07,27.3,33.25,22.76,15.23,69.19,3.27,99.77
2015,7,29,0.04,27.4,33.98,21.77,14.99,68.06,3.22,99.64
2015,7,30,1.65,27.36,33.3,22.65,15.86,71.5,3.55,99.63
2015,7,31,1.12,27.43,33.4,22.76,15.96,71.71,3.03,99.59
2015,8,1,0.15,26.82,32.77,22.26,14.56,68.13,3.22,99.64
2015,8,2,0.04,26.22,33.05,21.21,12.91,63.75,3.39,99.71
2015,8,3,0.0,26.05,33.0,20.02,12.49,62.37,2.8,99.69
2015,8,4,6.48,26.5,32.15,22.16,14.18,67.23,2.25,99.63
2015,8,5,1.56,26.25,32.3,21.08,14.56,70.35,2.71,99.55
2015,8,6,1.13,26.58,32.41,21.44,14.83,70.25,2.34,99.42
2015,8,7,1.3,26.95,32.41,22.14,15.32,70.54,1.96,99.49
2015,8,8,0.53,26.98,33.05,22.01,14.89,68.59,2.76,99.44
2015,8,9,0.16,26.99,33.1,21.63,15.13,69.37,3.5,99.38
2015,8,10,0.05,28.17,34.81,23.36,15.19,65.95,3.58,99.46
2015,8,11,0.26,28.2,35.02,22.77,15.16,65.82,3.6,99.51
2015,8,12,0.19,28.18,34.57,23.11,15.23,65.88,2.81,99.57
2015,8,13,0.03,28.0,34.69,23.07,14.51,63.43,3.65,99.58
2015,8,14,0.01,28.27,34.73,23.03,14.87,64.09,2.98,99.57
2015,8,15,0.0,28.65,35.19,23.51,15.04,63.58,3.61,99.63
2015,8,16,0.0,28.19,35.07,23.38,13.97,61.4,3.86,99.67
2015,8,17,0.0,28.18,35.09,22.48,13.67,59.74,2.67,99.67
2015,8,18,0.0,28.15,35.04,22.53,13.42,58.63,3.04,99.62
2015,8,19,0.0,28.35,35.5,23.12,13.12,56.49,2.45,99.63
2015,8,20,0.0,27.46,34.92,21.45,12.15,55.96,2.67,99.62
2015,8,21,0.0,27.1,34.22,20.78,11.91,55.92,2.53,99.6
2015,8,22,0.0,27.48,33.98,21.69,12.17,55.32,2.8,99.63
2015,8,23,0.0,27.94,34.94,21.98,12.65,56.25,3.05,99.64
2015,8,24,0.0,28.15,35.74,21.84,12.41,55.33,3.47,99.65
2015,8,25,0.0,28.81,36.26,22.44,13.17,56.0,2.6,99.59
2015,8,26,0.0,28.99,35.9,22.94,13.62,56.75,2.71,99.56
2015,8,27,0.0,29.29,35.98,23.97,13.63,55.58,3.03,99.55
2015,8,28,0.0,29.16,36.05,23.28,13.59,56.1,3.33,99.58
2015,8,29,0.55,29.18,36.27,23.49,13.61,56.56,3.87,99.57
2015,8,30,0.34,28.98,35.91,23.14,13.75,58.04,3.74,99.67
2015,8,31,0.02,28.65,35.65,22.82,12.65,54.73,3.5,99.67
2015,9,1,0.03,28.6,35.62,23.07,12.9,55.59,3.55,99.62
2015,9,2,0.01,28.51,35.85,22.34,12.69,55.46,3.55,99.65
2015,9,3,0.01,28.87,36.47,22.76,12.91,55.28,3.9,99.69
2015,9,4,0.0,28.79,36.07,22.81,12.95,54.97,3.0,99.73
2015,9,5,0.0,28.62,35.77,22.38,12.42,53.24,3.14,99.8
2015,9,6,0.0,29.1,36.18,23.26,12.99,54.32,2.92,99.71
2015,9,7,0.0,29.13,36.38,22.89,12.48,52.16,3.19,99.69
2015,9,8,0.0,29.16,36.29,23.08,12.4,51.71,2.8,99.57
2015,9,9,0.0,29.01,36.48,22.63,12.36,52.03,2.99,99.62
2015,9,10,0.0,28.94,35.9,23.1,12.61,53.05,3.78,99.75
2015,9,11,0.0,29.15,36.14,23.32,13.38,55.29,3.91,99.62
2015,9,12,0.0,29.85,36.49,24.58,13.37,53.17,3.3,99.62
2015,9,13,0.0,29.0,35.72,23.54,13.04,54.36,3.75,99.63
2015,9,14,0.0,28.71,35.79,22.84,11.99,51.21,3.18,99.62
2015,9,15,0.0,28.52,35.38,22.75,12.16,52.24,3.1,99.5
2015,9,16,0.0,28.88,35.86,23.24,12.79,53.48,3.67,99.42
2015,9,17,0.0,29.09,36.62,23.49,13.07,54.55,3.48,99.53
2015,9,18,0.0,29.6,36.82,24.37,12.94,52.78,3.88,99.63
2015,9,19,0.0,29.8,37.32,23.87,13.37,53.74,3.13,99.53
2015,9,20,0.03,30.07,37.44,24.43,13.96,54.25,2.74,99.47
2015,9,21,0.08,30.17,37.15,24.64,13.74,53.05,2.88,99.46
2015,9,22,0.0,30.41,38.24,24.14,12.83,49.75,3.42,99.43
2015,9,23,0.0,30.34,37.61,24.34,12.57,48.74,2.96,99.51
2015,9,24,0.0,29.94,37.29,23.73,11.75,47.22,3.09,99.51
2015,9,25,0.0,29.27,36.38,23.23,12.17,50.14,3.32,99.49
2015,9,26,0.03,29.74,36.62,24.12,13.19,52.19,3.29,99.46
2015,9,27,0.05,29.49,36.41,24.09,13.38,53.24,3.0,99.41
2015,9,28,0.01,29.45,35.81,24.24,13.72,54.43,3.18,99.43
2015,9,29,0.0,29.75,36.11,24.57,13.91,54.61,3.73,99.48
2015,9,30,0.0,30.19,36.79,24.79,13.57,52.4,3.65,99.6
2015,10,1,0.0,30.2,37.71,24.65,13.5,53.09,3.77,99.66
2015,10,2,0.0,30.08,36.63,24.81,13.84,54.18,3.66,99.74
2015,10,3,0.0,29.93,36.36,25.36,13.86,54.67,3.88,99.72
2015,10,4,0.0,30.13,37.13,24.7,13.17,52.1,3.78,99.73
2015,10,5,0.0,30.25,37.67,24.08,12.45,48.99,2.59,99.67
2015,10,6,0.0,29.91,36.71,24.05,12.99,51.44,2.92,99.58
2015,10,7,0.01,29.65,36.06,24.28,13.56,53.48,2.4,99.61
2015,10,8,0.02,29.99,36.99,24.51,13.3,52.03,3.0,99.59
2015,10,9,0.01,30.03,36.9,24.52,12.75,50.02,3.18,99.57
2015,10,10,0.0,30.18,37.15,24.74,12.95,50.67,3.36,99.63
2015,10,11,0.0,29.99,37.5,24.45,13.15,53.05,3.53,99.67
2015,10,12,0.0,29.89,37.24,25.0,14.46,57.41,3.25,99.7
2015,10,13,0.01,30.26,37.28,25.23,14.45,56.01,2.49,99.65
2015,10,14,0.0,30.69,37.86,24.9,12.74,48.7,2.53,99.6
2015,10,15,0.0,30.3,37.3,24.67,13.2,51.0,2.98,99.53
2015,10,16,0.0,30.45,37.19,25.53,12.58,48.63,3.47,99.5
2015,10,17,0.0,30.45,38.02,24.24,12.41,49.2,3.68,99.52
2015,10,18,0.0,30.64,37.64,24.51,12.82,49.3,2.88,99.62
2015,10,19,0.0,30.66,37.26,25.33,13.52,50.99,3.06,99.56
2015,10,20,0.04,30.96,37.84,25.74,13.78,50.82,2.95,99.48
2015,10,21,0.09,30.38,36.66,25.74,13.55,51.34,3.9,99.49
2015,10,22,0.01,30.39,37.25,24.36,13.46,52.47,3.57,99.51
2015,10,23,0.0,30.67,37.75,24.51,13.02,50.05,2.75,99.44
2015,10,24,0.0,30.34,37.81,25.13,12.85,50.58,3.28,99.44
2015,10,25,0.0,30.17,38.1,23.4,12.27,50.03,3.35,99.47
2015,10,26,0.0,30.4,37.54,24.0,13.67,52.85,3.28,99.42
2015,10,27,0.0,31.3,38.35,25.72,14.1,51.65,3.55,99.39
2015,10,28,0.0,31.0,38.11,25.56,14.3,53.39,2.88,99.43
2015,10,29,0.01,31.01,38.02,26.04,14.86,55.06,3.73,99.48
2015,10,30,0.25,31.22,37.99,26.07,14.84,53.99,1.76,99.46
2015,10,31,0.03,31.31,38.04,25.85,14.66,53.1,2.39,99.44
2015,11,1,0.04,31.4,38.47,26.5,14.8,53.12,2.27,99.46
2015,11,2,16.72,31.3,38.42,26.61,14.83,53.99,1.81,99.42
2015,11,3,5.34,29.14,34.58,24.63,16.46,66.39,1.82,99.44
2015,11,4,0.81,29.03,34.49,24.65,16.58,67.22,2.52,99.38
2015,11,5,0.78,29.6,35.45,25.61,16.79,66.44,1.98,99.37
2015,11,6,3.21,28.98,34.1,25.4,17.06,69.04,1.71,99.37
2015,11,7,10.52,28.22,31.54,25.77,17.7,74.21,1.23,99.5
2015,11,8,21.57,27.61,30.98,25.33,17.94,77.71,1.86,99.52
2015,11,9,1.71,28.67,33.22,24.93,17.34,71.38,1.68,99.39
2015,11,10,4.42,27.67,30.39,25.8,18.57,79.53,1.22,99.32
2015,11,11,3.69,27.44,30.03,25.47,18.41,79.96,1.39,99.36
2015,11,12,6.97,28.15,32.06,25.51,18.33,77.11,1.83,99.5
2015,11,13,4.77,27.28,30.15,25.23,18.87,82.88,2.46,99.46
2015,11,14,0.82,28.99,34.19,25.4,17.5,71.21,2.1,99.38
2015,11,15,1.67,29.25,34.15,25.3,17.54,70.0,2.03,99.32
2015,11,16,10.4,28.64,33.79,24.63,17.46,72.05,2.43,99.31
2015,11,17,10.54,28.24,32.82,25.45,17.91,75.12,1.54,99.4
2015,11,18,3.79,28.11,32.26,25.2,17.98,76.15,2.37,99.44
2015,11,19,4.02,28.41,33.08,24.83,18.09,75.53,2.19,99.41
2015,11,20,8.94,29.03,33.37,25.64,18.11,72.77,1.72,99.26
2015,11,21,5.06,29.11,33.55,25.43,17.86,71.46,1.78,99.26
2015,11,22,1.67,29.45,34.94,25.41,18.1,71.5,2.62,99.24
2015,11,23,0.27,29.78,35.66,25.19,17.47,68.58,2.64,99.23
2015,11,24,0.57,29.47,35.09,25.47,17.9,70.63,2.22,99.26
2015,11,25,4.08,28.76,32.48,26.0,17.8,72.38,2.13,99.27
2015,11,26,1.95,28.76,33.3,25.29,17.66,72.06,1.78,99.28
2015,11,27,0.09,29.63,34.96,25.83,17.44,68.56,1.96,99.3
2015,11,28,0.57,29.17,32.59,26.42,18.19,72.12,1.6,99.46
2015,11,29,3.98,28.57,31.28,26.82,18.97,77.37,1.43,99.56
