-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2015 through 12/01/2025 in LST
Location: latitude  -6.1766   longitude 106.8272 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 12.32 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/day) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX         MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN         MERRA-2 Temperature at 2 Meters Minimum (C) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M            MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
PS              MERRA-2 Surface Pressure (kPa) 
-END HEADER-
YEAR,MO,DY,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2015,3,11,52.98,26.04,27.25,24.96,18.57,88.52,3.51,101.03
2015,3,12,9.86,25.72,27.09,24.76,18.13,88.15,4.13,101.08
2015,3,13,8.18,26.42,27.97,24.86,18.71,87.24,3.1,101.04
2015,3,14,12.3,26.91,28.9,25.31,19.07,86.36,2.73,101.08
2015,3,15,21.1,26.28,27.97,25.1,18.6,87.56,2.88,101.18
2015,3,16,4.04,26.87,29.4,24.58,18.15,82.77,3.24,101.12
2015,3,17,0.74,27.44,30.38,24.58,18.86,82.95,3.16,100.89
2015,3,18,0.62,28.21,31.32,25.36,18.74,79.07,2.95,100.76
2015,3,19,3.65,27.59,30.14,24.98,18.5,80.63,2.52,100.82
2015,3,20,7.98,27.61,29.27,26.25,18.61,80.87,1.36,100.94
2015,3,21,7.2,26.84,29.0,24.62,17.5,79.94,1.94,101.01
2015,3,22,20.8,27.38,28.98,25.95,18.92,83.29,1.89,100.96
2015,3,23,4.94,27.38,28.84,26.46,19.05,83.78,2.1,100.87
2015,3,24,7.09,27.72,29.65,26.05,19.01,82.09,2.1,100.89
2015,3,25,12.14,27.31,28.95,26.11,19.29,85.21,2.74,100.94
2015,3,26,8.55,27.14,28.83,25.61,18.84,84.26,2.07,101.06
2015,3,27,7.02,27.86,29.95,26.42,18.51,79.49,1.58,101.03
2015,3,28,0.14,27.92,29.93,26.18,18.67,79.61,1.98,100.86
2015,3,29,1.38,28.16,30.08,26.26,18.78,78.97,2.2,100.81
2015,3,30,4.95,28.12,30.22,26.59,18.84,79.52,2.07,100.86
2015,3,31,4.79,28.21,30.37,26.2,18.72,78.6,2.24,100.85
2015,4,1,5.66,28.17,29.44,26.34,18.63,78.26,1.49,100.79
2015,4,2,4.55,28.22,30.62,25.89,18.32,76.9,1.79,100.67
2015,4,3,6.48,28.01,29.7,26.38,18.69,79.07,1.96,100.65
2015,4,4,3.98,28.13,30.69,26.29,18.93,79.75,1.63,100.64
2015,4,5,5.78,27.71,29.0,26.76,19.57,84.16,2.33,100.61
2015,4,6,5.39,27.69,28.89,26.68,19.09,82.29,2.34,100.64
2015,4,7,10.4,27.39,28.82,26.3,19.49,85.52,3.51,100.71
2015,4,8,10.09,27.25,28.93,26.09,19.15,84.81,2.43,100.75
2015,4,9,3.09,27.7,29.66,25.78,18.47,79.84,1.98,100.81
2015,4,10,0.27,28.47,30.68,26.49,18.27,75.5,1.77,100.83
2015,4,11,3.45,28.6,30.89,26.52,18.81,77.32,1.93,100.9
2015,4,12,4.18,28.45,31.16,26.47,18.52,77.27,2.25,100.98
2015,4,13,3.31,26.31,26.98,25.52,18.69,87.49,2.79,100.99
2015,4,14,5.76,27.19,29.01,25.54,18.39,81.88,1.66,100.89
2015,4,15,4.79,27.36,29.03,26.31,19.16,84.5,2.36,100.97
2015,4,16,8.52,27.61,29.9,25.43,17.91,78.38,2.64,101.03
2015,4,17,16.8,27.2,28.25,26.23,19.12,84.96,2.06,100.91
2015,4,18,4.95,28.04,30.16,25.86,17.94,76.42,1.22,100.85
2015,4,19,8.89,28.04,30.75,25.26,17.91,76.35,1.97,100.89
2015,4,20,17.45,28.18,29.77,26.64,18.53,77.93,1.38,100.86
2015,4,21,5.14,27.98,30.11,26.08,19.0,80.95,2.35,100.81
2015,4,22,5.93,27.15,29.06,25.99,19.24,85.93,3.31,100.83
2015,4,23,7.1,26.79,28.18,25.45,19.33,87.99,3.95,100.89
2015,4,24,7.68,26.52,28.08,25.44,18.82,87.15,4.75,100.91
2015,4,25,11.73,26.36,27.55,25.31,19.16,89.43,4.2,100.89
2015,4,26,4.23,26.94,29.27,24.84,18.63,84.33,4.21,100.88
2015,4,27,3.83,26.75,28.45,25.36,19.09,87.19,4.01,100.9
2015,4,28,7.11,27.34,29.29,26.08,19.34,85.36,4.43,100.86
2015,4,29,2.85,27.34,29.3,25.42,19.36,85.43,3.49,100.84
2015,4,30,1.81,27.25,29.2,25.64,19.47,86.37,3.61,100.86
2015,5,1,6.57,27.29,29.45,25.61,19.26,85.37,3.25,100.92
2015,5,2,3.68,27.29,29.64,25.45,18.28,81.22,3.51,100.95
2015,5,3,21.61,26.91,29.38,24.56,17.24,78.31,1.89,101.01
2015,5,4,12.37,26.6,28.01,25.42,18.95,87.39,2.68,100.99
2015,5,5,8.17,27.55,29.55,26.02,18.69,81.45,2.29,100.8
2015,5,6,2.78,27.83,30.34,25.55,19.15,82.28,2.62,100.77
2015,5,7,4.24,28.01,30.08,26.58,19.71,83.73,3.51,100.82
2015,5,8,1.32,27.89,29.61,26.25,19.24,82.16,3.77,100.78
2015,5,9,5.5,27.88,30.16,25.88,18.33,78.61,2.71,100.79
2015,5,10,1.52,27.54,29.76,26.04,19.45,84.75,4.84,100.77
2015,5,11,1.13,27.75,30.09,25.8,19.67,84.75,5.23,100.83
2015,5,12,0.68,27.98,30.73,25.4,19.92,84.7,3.82,100.79
2015,5,13,1.44,28.05,30.22,26.51,20.27,85.75,3.39,100.82
2015,5,14,2.16,27.81,29.87,26.1,20.11,86.3,3.7,100.86
2015,5,15,6.97,27.81,29.86,26.46,19.83,85.34,3.47,101.0
2015,5,16,2.34,27.54,29.76,25.68,19.82,86.52,3.66,100.9
2015,5,17,2.73,27.59,29.79,26.15,19.6,85.2,3.99,100.81
2015,5,18,0.64,27.42,29.68,25.5,18.96,83.48,4.15,100.92
2015,5,19,0.02,27.48,30.07,24.97,18.44,81.07,3.44,100.94
2015,5,20,0.01,27.25,29.78,25.02,17.41,77.94,3.71,100.97
2015,5,21,0.01,26.86,29.47,24.23,17.38,79.4,4.14,100.97
2015,5,22,0.0,26.94,29.9,24.3,17.2,78.25,4.03,101.02
2015,5,23,0.0,26.95,29.74,24.01,17.46,79.28,3.32,100.97
2015,5,24,0.04,26.97,29.58,24.09,18.25,82.62,3.41,100.96
2015,5,25,0.02,27.31,29.67,24.99,18.82,83.54,3.19,100.97
2015,5,26,1.7,27.49,29.85,25.44,19.3,84.71,3.1,101.0
2015,5,27,3.48,27.55,29.59,25.93,19.51,85.13,3.43,100.91
2015,5,28,1.76,27.74,30.07,25.82,19.38,83.7,3.36,100.86
2015,5,29,1.8,27.79,30.1,26.02,19.59,84.32,2.81,100.94
2015,5,30,0.28,27.78,30.34,25.4,18.46,79.93,3.07,100.91
2015,5,31,3.41,27.67,30.07,25.57,19.34,83.8,2.99,100.73
2015,6,1,7.39,27.52,29.87,25.57,19.29,84.32,2.27,100.77
2015,6,2,10.84,27.66,30.17,25.92,19.35,84.08,3.3,100.83
2015,6,3,6.33,27.67,29.83,25.99,19.7,85.31,3.32,100.83
2015,6,4,7.98,27.81,29.8,26.34,20.27,86.82,5.0,100.72
2015,6,5,1.18,28.09,30.55,26.2,19.9,84.08,4.76,100.66
2015,6,6,0.56,28.07,30.56,25.96,19.78,83.69,3.1,100.69
2015,6,7,1.4,27.74,29.86,26.67,19.66,84.81,3.07,100.76
2015,6,8,1.4,27.31,29.13,26.18,19.35,85.54,3.26,100.81
2015,6,9,2.6,26.75,27.83,25.91,18.94,86.43,2.91,100.9
2015,6,10,1.2,27.32,29.52,25.5,18.87,83.39,2.98,100.85
2015,6,11,1.3,27.64,29.48,26.21,19.24,83.35,1.86,100.8
2015,6,12,1.22,27.63,29.95,25.99,18.68,81.29,2.83,100.77
2015,6,13,0.04,26.94,29.6,24.47,17.78,80.72,3.1,100.79
2015,6,14,0.03,27.05,29.6,24.47,17.28,78.03,2.55,100.79
2015,6,15,0.0,27.24,29.65,24.91,17.21,76.59,1.82,100.81
2015,6,16,0.02,27.12,29.22,25.64,17.14,76.64,2.17,100.81
2015,6,17,0.0,26.64,28.58,25.07,17.19,79.16,2.94,100.77
2015,6,18,0.0,27.0,29.98,24.15,17.69,80.05,3.47,100.77
2015,6,19,0.03,27.25,30.02,24.87,18.02,80.41,3.8,100.86
2015,6,20,0.5,26.55,28.65,24.82,17.81,82.37,4.03,100.88
2015,6,21,0.38,27.23,30.37,24.02,17.62,78.74,2.99,100.91
2015,6,22,0.7,27.25,29.98,24.92,17.56,78.43,2.98,100.92
2015,6,23,0.02,27.03,30.14,24.34,16.79,76.32,3.59,100.99
2015,6,24,0.0,26.55,29.88,23.39,15.82,74.1,3.39,101.04
2015,6,25,0.0,26.36,29.14,23.66,16.59,78.2,3.61,101.05
2015,6,26,0.0,26.47,29.4,23.46,16.89,79.07,3.74,101.02
2015,6,27,0.06,26.96,29.81,23.98,18.24,83.0,3.39,101.13
2015,6,28,0.07,27.18,29.63,25.08,17.51,78.75,2.76,101.26
2015,6,29,0.01,26.85,29.58,24.32,17.21,78.85,2.04,101.25
2015,6,30,0.01,26.73,29.38,24.27,17.26,79.61,2.88,101.15
2015,7,1,0.0,26.73,29.22,24.59,17.4,80.21,1.81,101.16
2015,7,2,0.0,26.79,29.78,24.2,16.15,74.51,2.4,101.11
2015,7,3,0.0,26.04,27.95,24.24,15.84,75.89,1.88,101.06
2015,7,4,0.0,27.01,28.31,25.51,15.48,69.84,1.74,101.06
2015,7,5,0.0,27.04,28.85,24.99,15.43,69.62,1.31,100.98
2015,7,6,0.0,26.24,29.11,23.28,16.24,76.87,2.35,100.86
2015,7,7,0.0,26.74,29.72,24.05,16.78,77.35,2.82,100.83
2015,7,8,0.02,27.36,30.26,24.43,17.13,76.08,1.85,100.85
2015,7,9,0.12,27.11,29.58,25.11,17.32,77.68,1.61,100.86
2015,7,10,1.92,26.62,28.75,24.72,17.35,80.06,2.23,100.9
2015,7,11,1.25,26.56,28.98,24.32,16.97,78.82,2.39,100.96
2015,7,12,1.34,26.73,28.93,24.67,18.27,83.68,4.2,100.85
2015,7,13,1.02,27.13,29.59,25.38,18.76,83.99,5.15,100.75
2015,7,14,2.66,27.01,29.38,25.08,18.51,83.45,4.17,100.74
2015,7,15,0.42,27.0,29.75,24.97,18.66,84.14,5.46,100.73
2015,7,16,0.06,26.98,29.94,25.04,18.5,83.59,5.81,100.76
2015,7,17,0.02,26.48,29.71,23.8,17.87,83.49,5.29,100.86
2015,7,18,0.05,26.39,29.63,23.4,17.98,84.34,4.73,100.9
2015,7,19,0.06,26.35,29.4,23.65,17.96,84.39,4.55,100.85
2015,7,20,0.01,26.23,29.16,23.28,17.66,83.66,3.31,100.93
2015,7,21,0.01,26.73,29.69,24.25,18.05,83.15,3.98,101.04
2015,7,22,0.01,26.63,29.75,23.79,17.6,81.96,3.51,101.13
2015,7,23,0.0,26.54,29.3,23.89,17.53,81.83,4.01,101.09
2015,7,24,0.01,26.68,29.77,23.76,18.14,83.78,4.42,101.07
2015,7,25,0.25,26.64,29.54,24.03,18.17,84.26,3.53,101.07
2015,7,26,0.27,26.72,29.41,24.46,17.59,81.19,3.24,101.1
2015,7,27,0.11,26.65,29.33,24.28,17.54,81.28,4.24,101.15
2015,7,28,0.52,26.79,29.69,24.21,17.76,81.66,3.86,101.16
2015,7,29,0.11,26.77,29.79,24.12,17.77,81.62,4.66,101.05
2015,7,30,1.09,26.69,29.36,24.1,18.12,83.58,3.85,101.04
2015,7,31,3.37,26.85,29.73,24.29,17.89,81.85,2.92,101.0
2015,8,1,2.28,26.73,29.12,24.88,18.04,82.9,2.99,101.03
2015,8,2,0.6,26.9,29.63,24.87,16.83,76.97,3.28,101.06
2015,8,3,0.03,25.62,28.71,22.68,14.86,73.51,4.07,101.08
2015,8,4,0.02,26.12,29.74,22.66,14.95,72.08,2.91,101.04
2015,8,5,0.4,26.46,29.28,23.77,16.03,75.32,2.61,100.94
2015,8,6,2.6,26.31,29.41,23.73,17.06,80.48,2.8,100.83
2015,8,7,4.1,26.65,29.41,24.2,16.97,78.54,1.94,100.9
2015,8,8,1.74,26.83,28.94,25.23,17.12,78.04,2.25,100.83
2015,8,9,0.46,26.56,29.26,24.51,17.35,80.56,3.8,100.75
2015,8,10,1.76,26.86,29.79,24.36,18.17,82.83,4.54,100.83
2015,8,11,0.58,27.0,29.68,24.74,17.87,80.93,4.77,100.89
2015,8,12,0.78,27.06,29.94,24.58,18.24,82.47,3.07,100.96
2015,8,13,0.38,27.13,29.94,24.91,18.16,81.76,4.05,100.93
2015,8,14,0.45,26.86,29.78,24.51,18.24,83.42,4.13,100.97
2015,8,15,0.0,26.99,29.95,24.19,18.18,82.59,4.52,101.01
2015,8,16,0.0,27.06,30.24,24.74,18.35,83.0,4.82,101.06
2015,8,17,0.0,26.49,29.78,23.75,17.05,80.01,3.71,101.07
2015,8,18,0.0,26.5,29.65,23.65,17.22,80.55,3.86,101.03
2015,8,19,0.28,26.9,30.26,23.71,17.37,79.49,3.08,101.05
2015,8,20,0.38,27.24,30.38,25.01,17.48,78.29,2.27,101.01
2015,8,21,0.17,26.78,29.78,24.36,16.28,75.17,2.47,100.99
2015,8,22,0.03,26.42,29.62,23.83,15.99,75.49,3.55,101.01
2015,8,23,0.03,26.23,29.44,23.03,16.01,76.34,4.06,101.02
2015,8,24,0.01,26.3,29.7,22.81,15.98,76.1,3.23,101.05
2015,8,25,0.0,26.99,30.36,23.8,16.38,74.8,2.73,101.0
2015,8,26,0.0,26.97,30.07,24.32,17.12,78.04,3.2,100.97
2015,8,27,0.0,27.09,30.55,24.45,17.15,77.86,3.48,100.98
2015,8,28,0.0,27.22,30.56,24.29,17.6,79.11,3.89,100.98
2015,8,29,0.09,27.1,30.44,24.06,17.22,78.06,3.67,100.96
2015,8,30,0.09,27.36,31.16,23.7,16.45,73.88,3.14,101.07
2015,8,31,0.02,26.91,30.48,23.66,16.64,76.51,3.39,101.04
2015,9,1,0.03,27.01,30.74,23.71,16.57,75.79,3.94,101.0
2015,9,2,0.01,26.79,30.45,23.3,16.31,75.53,4.5,101.03
2015,9,3,0.0,26.77,30.65,23.32,16.51,76.57,4.83,101.08
2015,9,4,0.0,26.91,30.49,23.77,16.78,77.25,3.79,101.16
2015,9,5,0.0,26.97,30.42,24.08,16.68,76.51,3.2,101.22
2015,9,6,0.0,27.02,30.68,23.85,15.92,72.99,3.11,101.15
2015,9,7,0.0,27.1,30.87,23.47,16.23,74.12,3.14,101.12
2015,9,8,0.0,27.39,31.09,24.22,16.24,72.76,2.72,100.99
2015,9,9,0.0,27.55,31.49,24.43,16.01,71.35,2.94,101.02
2015,9,10,0.0,27.38,31.1,24.35,16.33,73.33,3.1,101.16
2015,9,11,0.0,27.28,31.03,24.12,16.43,74.04,4.41,101.03
2015,9,12,0.0,27.62,31.03,24.34,16.93,74.65,3.2,101.06
2015,9,13,0.0,27.99,31.87,24.62,16.28,70.57,2.04,101.01
2015,9,14,0.32,27.6,30.82,24.82,16.42,72.1,1.46,101.01
2015,9,15,0.32,27.48,30.48,25.53,16.44,72.58,2.11,100.89
2015,9,16,0.09,27.46,31.23,24.63,16.47,73.29,4.0,100.81
2015,9,17,0.08,27.62,31.15,24.7,16.83,74.1,3.81,100.94
2015,9,18,0.06,27.62,31.49,25.02,16.77,74.18,4.58,101.04
2015,9,19,0.04,27.45,31.16,24.37,17.01,75.78,4.16,100.97
2015,9,20,0.12,27.95,32.16,24.58,16.55,71.9,2.43,100.9
2015,9,21,1.95,27.95,31.81,24.94,16.96,72.92,2.34,100.88
2015,9,22,0.41,28.18,32.05,25.34,16.87,72.12,3.3,100.85
2015,9,23,0.07,28.2,32.31,24.95,15.97,68.8,3.24,100.97
2015,9,24,0.17,28.36,32.62,24.85,15.79,67.11,2.4,100.93
2015,9,25,0.93,28.29,32.05,25.93,15.88,67.49,2.12,100.9
2015,9,26,0.66,28.06,31.79,25.34,16.52,71.04,3.1,100.88
2015,9,27,0.95,28.01,31.42,25.17,17.17,73.78,3.71,100.82
2015,9,28,1.13,27.81,30.75,25.74,17.15,74.45,3.11,100.85
2015,9,29,0.14,28.26,31.85,25.37,17.31,73.36,4.17,100.86
2015,9,30,0.04,28.37,31.88,25.62,17.18,72.53,5.16,101.0
2015,10,1,0.01,28.31,32.44,24.93,17.12,72.71,4.81,101.09
2015,10,2,0.09,28.44,32.38,25.38,16.99,71.94,3.66,101.17
2015,10,3,0.84,28.49,32.39,25.7,17.04,71.97,5.62,101.12
2015,10,4,1.13,28.3,32.34,25.58,17.01,72.68,5.33,101.13
2015,10,5,0.38,28.17,32.04,25.05,16.88,72.55,2.75,101.13
2015,10,6,0.2,27.97,31.58,24.83,16.65,71.9,2.92,101.01
2015,10,7,2.15,28.04,31.64,25.24,17.09,73.65,2.76,101.06
2015,10,8,4.32,27.94,31.02,25.87,17.41,74.9,2.46,101.01
2015,10,9,1.82,27.99,31.71,25.27,17.05,73.76,3.75,100.99
2015,10,10,1.01,28.18,32.3,25.07,16.9,72.56,4.06,101.06
2015,10,11,0.57,28.18,32.19,25.45,17.38,74.42,4.31,101.12
2015,10,12,0.29,27.94,32.05,24.7,17.33,75.39,4.09,101.13
2015,10,13,1.21,28.13,31.94,25.53,17.92,76.55,4.01,101.09
2015,10,14,0.83,28.68,32.73,25.81,17.43,72.6,3.41,101.03
2015,10,15,0.42,28.47,32.47,25.2,16.47,69.73,3.58,100.95
2015,10,16,0.56,28.51,32.34,25.56,16.44,69.13,3.8,100.94
2015,10,17,0.25,28.72,32.72,25.6,16.48,68.49,4.39,100.96
2015,10,18,0.0,28.79,33.01,25.48,16.66,69.17,3.62,101.03
2015,10,19,0.01,28.81,32.64,25.77,17.13,70.61,3.45,101.01
2015,10,20,0.03,29.14,33.04,26.06,16.93,68.66,3.21,100.92
2015,10,21,0.05,29.11,32.83,26.5,16.88,68.22,3.68,100.89
2015,10,22,0.0,28.94,33.11,26.06,16.4,67.6,4.64,100.91
2015,10,23,0.0,28.45,32.8,24.87,16.53,69.81,4.13,100.85
2015,10,24,0.0,28.55,32.32,25.46,17.6,73.53,4.07,100.83
2015,10,25,0.0,28.63,32.9,25.51,17.29,72.35,4.73,100.88
2015,10,26,0.0,28.64,32.48,25.68,17.38,72.35,3.14,100.85
2015,10,27,0.0,28.9,32.64,25.86,18.18,74.48,3.79,100.83
2015,10,28,0.02,28.8,32.28,26.36,17.98,73.99,3.48,100.88
2015,10,29,0.34,28.8,32.56,26.12,18.08,74.21,2.92,100.94
2015,10,30,0.33,29.06,32.3,26.67,17.84,72.06,2.22,100.92
2015,10,31,0.42,29.21,32.75,26.93,17.95,71.78,2.35,100.89
2015,11,1,0.77,29.47,33.27,26.78,18.03,71.17,2.12,100.89
2015,11,2,2.72,29.26,33.23,26.61,18.14,72.62,2.64,100.86
2015,11,3,4.21,28.89,31.64,26.99,18.34,74.24,2.14,100.84
2015,11,4,1.15,29.14,32.03,26.57,17.78,71.05,2.65,100.75
2015,11,5,1.22,29.46,33.07,26.72,16.99,67.15,2.52,100.78
2015,11,6,3.25,29.1,32.0,26.64,17.85,71.62,2.15,100.77
2015,11,7,3.45,28.57,30.94,26.88,18.34,75.74,2.67,100.91
2015,11,8,11.15,28.28,30.39,26.64,18.47,77.45,2.29,100.94
2015,11,9,3.32,28.53,30.81,26.46,18.03,74.46,1.54,100.81
2015,11,10,4.59,29.31,31.42,27.6,18.14,71.46,1.19,100.71
2015,11,11,3.03,29.02,31.58,27.33,18.29,73.46,1.99,100.75
2015,11,12,6.65,28.61,30.7,27.22,18.96,77.97,1.97,100.92
2015,11,13,14.03,28.36,30.26,27.18,19.13,79.65,2.48,100.88
2015,11,14,3.12,28.19,31.04,26.6,18.64,78.73,3.24,100.81
2015,11,15,2.59,28.76,32.09,25.7,18.91,77.49,3.17,100.73
2015,11,16,17.57,28.31,30.82,26.66,19.24,80.39,2.71,100.76
2015,11,17,4.56,28.46,30.78,26.51,18.55,76.98,1.74,100.82
2015,11,18,1.25,28.7,31.37,26.2,19.18,78.48,3.34,100.8
2015,11,19,5.05,28.61,30.76,26.95,19.42,79.8,3.59,100.81
2015,11,20,4.46,28.25,30.07,26.88,19.19,80.33,2.19,100.71
2015,11,21,5.19,28.3,30.81,26.23,18.28,76.38,1.85,100.7
2015,11,22,4.34,28.66,30.95,27.27,19.08,77.98,1.91,100.68
2015,11,23,3.58,28.94,31.9,26.7,19.21,77.67,2.77,100.69
2015,11,24,3.99,28.72,31.43,25.97,19.07,78.1,2.32,100.71
2015,11,25,3.27,28.91,31.63,26.81,18.53,74.96,1.62,100.67
2015,11,26,1.36,29.08,31.88,26.71,17.93,71.93,1.6,100.7
2015,11,27,1.2,28.61,30.38,27.05,17.59,72.24,1.2,100.73
2015,11,28,1.5,29.04,31.39,27.21,18.58,74.45,2.03,100.88
2015,11,29,5.13,28.52,30.45,26.96,18.9,78.15,1.56,101.0
